400	0.004128
405	0.051929
410	0.20171
415	0.38617
420	0.50931
425	0.5591
430	0.56478
435	0.55316
440	0.53406
445	0.51122
450	0.48698
455	0.45998
460	0.43695
465	0.42271
470	0.40747
475	0.39287
480	0.37934
485	0.3612
490	0.35228
495	0.36413
500	0.39118
505	0.42604
510	0.48084
515	0.52872
520	0.55121
525	0.59768
530	0.67216
535	0.73757
540	0.77154
545	0.76304
550	0.73037
555	0.72332
560	0.73101
565	0.73186
570	0.72437
575	0.71127
580	0.69697
585	0.67388
590	0.59975
595	0.44554
600	0.28678
605	0.2303
610	0.30329
615	0.46938
620	0.61834
625	0.70442
630	0.74179
635	0.74976
640	0.74016
645	0.73328
650	0.73477
655	0.72073
660	0.66083
665	0.53364
670	0.38698
675	0.32147
680	0.35737
685	0.47681
690	0.62275
695	0.74016
700	0.8091
705	0.84499
710	0.86325
715	0.87576
720	0.88206
725	0.88822
730	0.89132
735	0.89351
740	0.89585
745	0.89649
750	0.898
755	0.89894
760	0.89939
765	0.90087
770	0.90019
775	0.90114
780	0.90191
