380	0.04014
381	0.047566
382	0.056245
383	0.064146
384	0.072413
385	0.078949
386	0.08594
387	0.092879
388	0.099442
389	0.1069
390	0.11339
391	0.12015
392	0.12734
393	0.13388
394	0.14128
395	0.14785
396	0.15525
397	0.16178
398	0.16834
399	0.17498
400	0.18057
401	0.18714
402	0.19323
403	0.19953
404	0.20587
405	0.21328
406	0.21977
407	0.22657
408	0.2329
409	0.23848
410	0.24391
411	0.24847
412	0.25293
413	0.2567
414	0.26124
415	0.26498
416	0.26868
417	0.27238
418	0.27525
419	0.27893
420	0.28259
421	0.28719
422	0.2918
423	0.29653
424	0.29921
425	0.30208
426	0.30494
427	0.3077
428	0.31143
429	0.316
430	0.32067
431	0.32437
432	0.32717
433	0.32904
434	0.33161
435	0.33389
436	0.33676
437	0.33861
438	0.34159
439	0.34335
440	0.34551
441	0.34733
442	0.34996
443	0.35208
444	0.35509
445	0.357
446	0.35881
447	0.36124
448	0.36296
449	0.36478
450	0.36652
451	0.36822
452	0.36994
453	0.37175
454	0.37438
455	0.3767
456	0.37848
457	0.38048
458	0.38307
459	0.38481
460	0.38644
461	0.38833
462	0.39009
463	0.39179
464	0.3935
465	0.39531
466	0.39717
467	0.39964
468	0.40217
469	0.40403
470	0.40664
471	0.40895
472	0.41083
473	0.41275
474	0.41461
475	0.4171
476	0.41961
477	0.42148
478	0.42411
479	0.42619
480	0.42906
481	0.43193
482	0.43469
483	0.43856
484	0.4413
485	0.44415
486	0.44789
487	0.45068
488	0.45439
489	0.45811
490	0.46094
491	0.46548
492	0.46921
493	0.47292
494	0.47748
495	0.48161
496	0.48643
497	0.49034
498	0.49509
499	0.49944
500	0.5041
501	0.50869
502	0.51252
503	0.51795
504	0.5223
505	0.52786
506	0.53441
507	0.54052
508	0.54682
509	0.55397
510	0.56045
511	0.56795
512	0.5762
513	0.58363
514	0.59104
515	0.59845
516	0.60596
517	0.61239
518	0.61897
519	0.62555
520	0.6314
521	0.63688
522	0.64244
523	0.64792
524	0.65228
525	0.65692
526	0.66249
527	0.6669
528	0.67243
529	0.67787
530	0.6834
531	0.6901
532	0.69651
533	0.70309
534	0.7105
535	0.71791
536	0.72627
537	0.73438
538	0.74274
539	0.75136
540	0.76063
541	0.77105
542	0.78123
543	0.79235
544	0.80349
545	0.81545
546	0.82749
547	0.83953
548	0.8515
549	0.86347
550	0.87541
551	0.88767
552	0.90034
553	0.9123
554	0.92342
555	0.93537
556	0.946
557	0.95682
558	0.96609
559	0.9746
560	0.98272
561	0.98843
562	0.99395
563	0.99742
564	0.99959
565	1
566	1
567	0.99897
568	0.99622
569	0.99073
570	0.98512
571	0.97856
572	0.97117
573	0.96378
574	0.95722
575	0.94979
576	0.94154
577	0.93341
578	0.92495
579	0.91673
580	0.90846
581	0.90017
582	0.89181
583	0.88262
584	0.87349
585	0.86434
586	0.85431
587	0.84504
588	0.83688
589	0.82945
590	0.82203
591	0.81462
592	0.80721
593	0.7998
594	0.79238
595	0.78497
596	0.77756
597	0.77017
598	0.7636
599	0.75619
600	0.74877
601	0.7423
602	0.73482
603	0.72826
604	0.72186
605	0.71581
606	0.70951
607	0.70399
608	0.69856
609	0.69335
610	0.68859
611	0.68302
612	0.67862
613	0.67333
614	0.66854
615	0.66384
616	0.65923
617	0.65572
618	0.65104
619	0.64734
620	0.64363
621	0.63983
622	0.6371
623	0.63424
624	0.63177
625	0.62934
626	0.62747
627	0.62643
628	0.62479
629	0.62402
630	0.62302
631	0.62216
632	0.62216
633	0.62216
634	0.62216
635	0.62217
636	0.62301
637	0.62359
638	0.62468
639	0.62563
640	0.62681
641	0.62825
642	0.62993
643	0.63181
644	0.63254
645	0.63449
646	0.63526
647	0.63613
648	0.63709
649	0.63697
650	0.63614
651	0.63527
652	0.63411
653	0.63177
654	0.62934
655	0.6256
656	0.6219
657	0.61721
658	0.61283
659	0.60727
660	0.60062
661	0.59416
662	0.58766
663	0.58021
664	0.57279
665	0.56491
666	0.55709
667	0.54879
668	0.5414
669	0.53398
670	0.52657
671	0.51917
672	0.51282
673	0.50706
674	0.50101
675	0.49562
676	0.49172
677	0.48725
678	0.48453
679	0.48255
680	0.48087
681	0.47992
682	0.47985
683	0.48167
684	0.48365
685	0.48683
686	0.49107
687	0.49649
688	0.50221
689	0.50868
690	0.51612
691	0.52439
692	0.53283
693	0.54184
694	0.55079
695	0.56013
696	0.5702
697	0.57962
698	0.59008
699	0.59937
700	0.60867
701	0.61782
702	0.626
703	0.63428
704	0.64169
705	0.6491
706	0.6559
707	0.66221
708	0.66777
709	0.67237
710	0.67599
711	0.6788
712	0.68157
713	0.68414
714	0.6856
715	0.68586
716	0.68586
717	0.68584
718	0.68498
719	0.68417
720	0.68228
721	0.68038
722	0.67752
723	0.67374
724	0.67004
725	0.66537
726	0.66078
727	0.65549
728	0.64993
729	0.64421
730	0.63756
731	0.63106
732	0.62457
733	0.61716
734	0.60975
735	0.60232
736	0.59406
737	0.58545
738	0.57606
739	0.56669
740	0.55823
741	0.54886
742	0.53944
743	0.53004
744	0.52075
745	0.51136
746	0.50164
747	0.49172
748	0.48147
749	0.4712
750	0.4601
751	0.44899
752	0.437
753	0.42589
754	0.4156
755	0.40525
756	0.39516
757	0.3848
758	0.37562
759	0.36601
760	0.35592
761	0.34672
762	0.33713
763	0.32762
764	0.31752
765	0.3072
766	0.29753
767	0.28837
768	0.27916
769	0.27177
770	0.26436
771	0.25765
772	0.25041
773	0.24406
774	0.23827
775	0.23169
776	0.22511
777	0.21855
778	0.21222
779	0.205
780	0.2
