380	0.04555
381	0.051068
382	0.057453
383	0.06209
384	0.065239
385	0.069482
386	0.073952
387	0.077337
388	0.084274
389	0.093046
390	0.1003
391	0.10858
392	0.11695
393	0.12571
394	0.13657
395	0.1502
396	0.16719
397	0.18285
398	0.19163
399	0.19821
400	0.20611
401	0.21456
402	0.22275
403	0.23496
404	0.24955
405	0.26246
406	0.27697
407	0.29172
408	0.30882
409	0.32331
410	0.33429
411	0.3466
412	0.35798
413	0.36546
414	0.37083
415	0.37604
416	0.38052
417	0.38721
418	0.40172
419	0.42247
420	0.43167
421	0.42758
422	0.42229
423	0.42016
424	0.42288
425	0.42868
426	0.43538
427	0.43916
428	0.44171
429	0.44519
430	0.44731
431	0.45129
432	0.4558
433	0.45871
434	0.46182
435	0.46831
436	0.47824
437	0.4917
438	0.50374
439	0.50368
440	0.49862
441	0.49878
442	0.50084
443	0.50101
444	0.50154
445	0.50246
446	0.50505
447	0.50915
448	0.52601
449	0.58648
450	0.63373
451	0.61883
452	0.60115
453	0.58458
454	0.56502
455	0.56828
456	0.58984
457	0.62199
458	0.6382
459	0.62692
460	0.63026
461	0.68604
462	0.76372
463	0.77718
464	0.71867
465	0.69232
466	0.81591
467	1
468	0.99975
469	0.85843
470	0.75306
471	0.69671
472	0.7264
473	0.7899
474	0.74696
475	0.65702
476	0.61761
477	0.6135
478	0.61887
479	0.65376
480	0.72037
481	0.75627
482	0.74749
483	0.73464
484	0.70933
485	0.66792
486	0.6355
487	0.62289
488	0.62409
489	0.62674
490	0.65396
491	0.72419
492	0.77018
493	0.73317
494	0.66832
495	0.63439
496	0.62284
497	0.61947
498	0.61736
499	0.61491
500	0.61399
501	0.61564
502	0.62372
503	0.6287
504	0.62381
505	0.61855
506	0.61835
507	0.61962
508	0.6216
509	0.62163
510	0.62055
511	0.62232
512	0.62725
513	0.62938
514	0.62781
515	0.62707
516	0.62562
517	0.62661
518	0.62953
519	0.63019
520	0.62966
521	0.62884
522	0.62889
523	0.62977
524	0.62937
525	0.629
526	0.62981
527	0.63161
528	0.63379
529	0.63522
530	0.63468
531	0.6341
532	0.63392
533	0.63399
534	0.63364
535	0.6326
536	0.63233
537	0.63095
538	0.63048
539	0.63304
540	0.63581
541	0.63819
542	0.64001
543	0.63819
544	0.63578
545	0.63405
546	0.63339
547	0.63302
548	0.6304
549	0.62981
550	0.63011
551	0.62999
552	0.63012
553	0.62899
554	0.62701
555	0.62557
556	0.62489
557	0.62579
558	0.62607
559	0.62543
560	0.62563
561	0.62493
562	0.62399
563	0.62292
564	0.62223
565	0.62317
566	0.62534
567	0.62651
568	0.62798
569	0.63153
570	0.63363
571	0.63193
572	0.62951
573	0.62888
574	0.62808
575	0.62733
576	0.62595
577	0.62429
578	0.62412
579	0.625
580	0.62634
581	0.62909
582	0.63328
583	0.63785
584	0.6387
585	0.63728
586	0.6381
587	0.6379
588	0.63881
589	0.63911
590	0.63547
591	0.6301
592	0.62463
593	0.6197
594	0.61416
595	0.60702
596	0.59984
597	0.59374
598	0.58841
599	0.58537
600	0.58431
601	0.58252
602	0.57913
603	0.57577
604	0.5734
605	0.57271
606	0.57284
607	0.57248
608	0.57391
609	0.57673
610	0.58049
611	0.58517
612	0.58975
613	0.59353
614	0.59792
615	0.60498
616	0.61474
617	0.62558
618	0.63599
619	0.64223
620	0.641
621	0.63258
622	0.61956
623	0.60677
624	0.59817
625	0.59258
626	0.58852
627	0.58497
628	0.58293
629	0.58241
630	0.58413
631	0.58799
632	0.58819
633	0.58109
634	0.56897
635	0.55812
636	0.54922
637	0.54148
638	0.53644
639	0.53107
640	0.52614
641	0.52513
642	0.52557
643	0.52694
644	0.53118
645	0.54088
646	0.55983
647	0.58307
648	0.59172
649	0.581
650	0.56271
651	0.54292
652	0.52649
653	0.51819
654	0.51494
655	0.51193
656	0.50833
657	0.50609
658	0.5049
659	0.50534
660	0.50719
661	0.50818
662	0.50881
663	0.51073
664	0.51393
665	0.51868
666	0.5264
667	0.53155
668	0.52987
669	0.52328
670	0.51617
671	0.51413
672	0.51989
673	0.52796
674	0.52866
675	0.52201
676	0.51188
677	0.50259
678	0.49724
679	0.49438
680	0.49775
681	0.51796
682	0.56722
683	0.60764
684	0.60077
685	0.58587
686	0.59481
687	0.62459
688	0.66063
689	0.66393
690	0.62307
691	0.56896
692	0.52744
693	0.49972
694	0.48101
695	0.46847
696	0.46325
697	0.4653
698	0.46779
699	0.46196
700	0.44803
701	0.43506
702	0.42517
703	0.41847
704	0.41502
705	0.41576
706	0.42259
707	0.43548
708	0.45561
709	0.48762
710	0.53706
711	0.59511
712	0.62837
713	0.61026
714	0.56036
715	0.51034
716	0.4754
717	0.45208
718	0.43678
719	0.42575
720	0.41551
721	0.40799
722	0.40295
723	0.40362
724	0.41051
725	0.42081
726	0.43729
727	0.46623
728	0.49842
729	0.50845
730	0.49966
731	0.51468
732	0.54556
733	0.54741
734	0.51243
735	0.46195
736	0.42987
737	0.43034
738	0.45657
739	0.49999
740	0.52824
741	0.51705
742	0.48278
743	0.44847
744	0.42205
745	0.40551
746	0.39544
747	0.39325
748	0.40315
749	0.42328
750	0.43412
751	0.42699
752	0.41868
753	0.41832
754	0.41884
755	0.41546
756	0.41265
757	0.41777
758	0.43395
759	0.45523
760	0.47278
761	0.48468
762	0.50607
763	0.66694
764	0.92311
765	0.91097
766	0.65058
767	0.47592
768	0.41462
769	0.38192
770	0.35992
771	0.34277
772	0.32854
773	0.31794
774	0.30835
775	0.30028
776	0.29471
777	0.29031
778	0.28607
779	0.28045
780	0.27298
